baseMean log2FoldChange lfcSE pvalue padj
PRELID3BP6 1.26258932597387 0.634419263987226 0.754271634657748 0.119894181982184 0.244827816784467
PPIAP77 1.93774398034109 0.148848291641293 0.550204046924732 0.650746028372895 0.776307414181394
SELENOP 4.76938091765358 -0.292712965995408 0.546067836484455 0.397996399167029 0.564669821441339
CCDC152 14.9112746289994 -0.306364903720373 0.400084269271168 0.341483919634206 0.509334217426825
SERBP1P6 2.55604931394801 0.0691019902322472 0.482041182875246 0.841759273745163 0.908229258840033
FBXO4 122.396933650705 -0.331919003170406 0.240303148277178 0.138065768457673 0.270659418043548
RIMOC1 135.579464702109 0.736042496188882 0.295541532875946 0.0063642516722562 0.0257134115799048
OXCT1 323.408537720451 -0.0490045546952822 0.211051425415859 0.807286877289956 0.885710695993379
CARD6 103.800008144767 1.69634600998371 0.443989512044347 2.21579524230732e-05 0.000238864475282656
PRKAA1 1293.31312341016 -0.366281904537217 0.2297597303623 0.0879236714049892 0.194829444988432
TTC33 167.553746166584 1.4409165771953 0.367707629555146 1.83745070788941e-05 0.000204637531206715
PTGER4 1712.98960468152 -0.243840742921868 0.22095272906242 0.240284634998054 0.401281881092521
INTS6P1 2.30875665197082 0.21729090822479 0.530221359546454 0.530134009565649 0.682174400913764
DAB2 444.974957370785 2.32075285604979 0.358247702869376 1.31377028906365e-11 1.13077346690982e-09
GOLGA5P1 27.7127929942063 2.85937812244703 0.493703627147442 7.76918451915876e-10 3.62927162303096e-08
FYB1 5165.29394301664 -0.125469112609956 0.250862279519053 0.587721236617647 0.728883689297425
AIG1P1 17.9083079467605 3.33922060141011 0.633630706624562 1.37106364635618e-08 4.1980663076525e-07
RICTOR 4035.41626061205 0.234215397049639 0.232282185300033 0.282464563565941 0.448260764276902
OSMR 80.8285953526361 0.30017766014934 0.319697705077971 0.289393308195991 0.455356017257864
LIFR 3.62415883241401 0.152051282449001 0.598810010531037 0.618885355502749 0.751754175019508
RNU6.484P 5.27623457211539 0.837338179581377 0.584508927567273 0.0441340837326005 0.116627503754637
RNU6.1190P 1.78479873502718 1.27529534023566 1.3131285535454 0.0279205296886673 0.082131138327993
KCTD9P5 2.32500316274649 2.09086808272305 1.07399661649881 0.00409222031862672 0.0180371210898825
WDR70 350.363150152397 0.332887570929342 0.175035676159208 0.0489547465641293 0.125896796775085
RNU7.75P 16.740992312478 -0.266115302595521 0.449795556348026 0.433989668793319 0.597704151362778
NUP155 725.216615241236 0.433211486847724 0.202478853121743 0.0254061997598302 0.0762534787409951
CPLANE1.AS1 1.56009456299976 -0.34743696851665 0.671865674071528 0.271864673262722 0.436887062021842
RN7SL37P 1.33304380316354 1.45526821533795 1.51224644688614 0.0215894067501376 0.0669201205687661
OFD1P17 15.0331581982818 0.330209165684143 0.413909434556608 0.321817266440825 0.488581186036758
RBISP2 0.863890072795564 -0.147843444197079 0.621493791115635 0.549502907476933 0.697956807068365
RPS4XP6 12.5899157612043 0.190996746935754 0.396146616069355 0.560299654072102 0.707215053705167
CPLANE1 361.02712002524 0.264230081408173 0.266595127116198 0.282510513921049 0.448301143597443
KRT18P31 78.7894774455044 4.63369055365828 0.557983453006819 1.37710120650419e-17 7.16813966109396e-15
NIPBL 3295.56295013942 0.13743599140141 0.174002689831729 0.414201702531911 0.579611958058801
NIPBL.DT 337.241283847858 -0.457356861623379 0.232806228912039 0.0350817566883622 0.0978386739024077
SLC1A3 16.4713516574828 1.21364612184201 0.687956463841925 0.0142227571401299 0.0484251544303878
NADK2.AS1 19.9642377903845 0.445043889091438 0.412366252417257 0.184619158151394 0.333070146518054
NADK2 186.009692647694 -0.20987020196805 0.216145456922067 0.304011127830244 0.470334107750676
RNU6.1305P 0.832068420369029 0.470860029439593 0.789740888783239 0.153550578385267 0.291826761468782
SKP2 126.562266680812 -0.247487928996621 0.20997258690087 0.214212500647192 0.370341909846441
MIR580 0.801531206203336 -0.369613990196844 0.738224217428731 0.231175084997614 0.391233140441077
LMBRD2 306.110628077302 -0.295434386166627 0.230416854007273 0.169609809746632 0.313003685974483
IL7R 4628.76726925106 0.674044222124882 0.287679150930225 0.0105178549688142 0.0382534262732016
SPEF2 131.100593520524 -0.275064201979621 0.299771704287543 0.302877987243733 0.469245527156945
PRLR 136.849719584394 1.87936021891761 0.533377624630439 6.23198609606688e-05 0.000569580602141364
DNAJC21 606.580568886676 -0.497597870820417 0.160863020125523 0.00135976485146873 0.00735457179188754
RAD1 204.624637678576 -0.45884092779483 0.175206258825723 0.00649247115467748 0.0261060151523927
TTC23L 23.2333695336051 0.692030610117203 0.266949670037949 0.00501632206171679 0.0212656259284957
RAI14 10.0011569769157 -0.285737163183568 0.431524978027204 0.39242402317925 0.559706027840864
GUSBP18 27.092436966353 3.66331762716106 0.592227648128072 8.06191576800946e-11 5.38989610153587e-09
C1QTNF3 76.5048558830791 0.280444505566557 0.232303813064299 0.200158471322444 0.352750060463626
C1QTNF3.AMACR 4.67459625776845 1.02647793024433 0.79973188192537 0.0375352801534904 0.103102939403896
AMACR 5.73709882212723 -0.115604235399092 0.412297685462126 0.722542151743705 0.828762671638031
TARS1 455.312968393308 0.431533515686513 0.186907006340071 0.0163479525668178 0.0539063256434042
TARS1.DT 5.44010426280432 0.502806371142402 0.487461938294261 0.171151938843524 0.315012938794167
NPR3 14.6200770507963 0.233045854241415 0.343127639872316 0.426019219253774 0.590377546826353
LINC02061 2.8694605797885 4.88514024058136 1.3206666716282 2.50400382723117e-06 3.68884984305443e-05
SUB1 1773.84928638659 -0.125407719266023 0.269068292260368 0.60948950576324 0.745270116668303
MIR579 6.82967805631794 0.348585523476506 0.410108106882135 0.288190591158363 0.454117248371352
ZFR 1584.84695783793 0.235374823397332 0.0829946094696 0.00438389426589297 0.0191108068675877
RNU6.378P 1.89905366535621 2.78065302923822 1.29231208791458 0.00230047753480646 0.0112967295296359
RNU6.1079P 2.0321157857387 0.579182558255898 0.688066390780697 0.142881270372701 0.277576512156922
GOLPH3 787.279422520706 0.359585437388676 0.166586252796669 0.0260128532733829 0.0776796883298317
PDZD2 51.0775774983023 1.18295032543734 0.309883088162266 3.48837482882943e-05 0.000349829589485638
C5orf22 177.264870578377 0.346764005347848 0.236270781064566 0.118091552328922 0.242143243933361
DROSHA 610.257155760057 -0.525710627511589 0.148742678504129 0.000276365894923977 0.00196548835225374
CDH6 2.4510408178609 1.70903084510657 1.76635736784865 0.0172738958721055 0.0562218120523999
MSNP1 33.099573014633 -0.14127324231005 0.268883889733177 0.565215690278429 0.711220526123346
LINC02228 3.03205079528707 0.807712221571782 0.603435024293785 0.0520724251223949 0.131943365557
LINC02899 3.08096414400204 -0.258647628134326 0.579189822332082 0.44929051289025 0.6111111300197
HSPD1P1 6.73857767112073 -0.176503680342647 0.41489813771138 0.592782124825365 0.731962881272642
NUP50P3 7.33360905160074 -0.174001220493245 0.451722468230018 0.60951813702714 0.745270116668303
LINC02100 55.3065153902216 1.68509732037368 0.406009476474328 5.49280782911551e-06 7.26020343168823e-05
RPL36AP21 3.36460495349385 0.195051465018743 0.492643165425403 0.577201884992674 0.720602522273584
LINC02223 1.60574794507306 -0.100284558628095 0.578829437725052 0.744768394748307 0.844202138538264
TAF11L1 1.05884896882801 -0.400387985951405 0.788281023385496 0.171885141665292 0.315936856153238
LINC02218 2.60464614908923 -2.52641223065639 1.53459115165 0.00341683096847501 0.0155752207324438
FTH1P10 112.029297232985 -0.18930012904387 0.354496422914839 0.528428983570993 0.680961652745596
RNU6.1003P 2.92454399393898 0.171912791197115 0.6963096964406 0.289508187934821 0.455433187491289
BASP1 727.694992057954 -1.26431047551003 0.507478631162376 0.00172200447224802 0.00892307697849876
BASP1.AS1 2.25577445593947 -0.593211650654258 0.785479090128853 0.133189401224462 0.263846708951278
RPS26P28 0.915080538072678 0.473748528605299 0.797554173814912 0.138329315864773 0.270981675935095
MYO10 38.7550048456741 0.950485584994813 0.392187677458946 0.00499850396166897 0.0212106548156069
RETREG1.AS1 70.4662781602358 -0.195605705727622 0.266921124339091 0.423671994672632 0.588532033773864
RETREG1 148.762468104369 0.115836469215147 0.260285064156784 0.631219389494592 0.760943936759348
ZNF622 512.967889570075 -0.0294805323061392 0.1700146131078 0.856953529729809 0.917334283256774
LINC02150 2.57137359668153 0.419903506125496 0.602829325950794 0.257124522475596 0.420656357240172
HNRNPKP5 1.09512785115557 -0.14127271580342 0.634038476859148 0.619757500345598 0.752311964050831
UQCRBP3 2.19985978957199 -1.60542495476477 1.18469423753723 0.0169865345178308 0.0555378011973546
RBBP4P1 1.21869630481019 0.291883456964985 0.772441711348918 0.0990463148401881 0.212247650954341
ANKH 709.934672150689 0.0760150234205487 0.199063121366042 0.690676400309439 0.805825993359215
OTULIN 2211.1474624779 -0.0574696308398891 0.21166703706513 0.774837123727609 0.863472989606869
OTULIN.DT 6.6285453643615 -0.127357425304626 0.455652204367848 0.71185050130084 0.821498926279506
CCT6P2 1.32921591401376 0.0712354985630265 0.582491747507702 0.816025199455354 0.891827821107958
OTULINL 764.340616245263 0.172917000999118 0.206501834876743 0.380138522148069 0.547758263327254
TRIO 2457.19611886541 1.26969310481532 0.344183796344632 5.48869056530794e-05 0.000512355905801717
CTNND2 2.83766889732874 1.26434473557021 0.668410078692898 0.00950741865150503 0.0353488412515651
DAP.DT 13.2465771476782 0.599449941300709 0.413175997334859 0.0768673158259373 0.176538844267953
DAP 928.609952994368 0.192270155749964 0.194040325923556 0.301800246828335 0.468538346553121
ANKRD33B 262.759029785232 1.33739658209536 0.309927871885551 3.76915708454683e-06 5.26189732965279e-05
LINC02213 0.811697576035731 -0.325312482596649 0.73172699824251 0.276796663094845 0.442316252363095
LINC02212 0.861937093107739 0.0315055872250068 0.615916571954456 0.916460977290273 0.951314495266757
RPL30P7 1.23146376777602 -0.0969259461035874 0.579676220409502 0.760814225353653 0.854535370196716
ROPN1L 29.141036217937 -1.84888137508239 0.514587632709848 2.67150075462089e-05 0.000279179490905937
ROPN1L.AS1 1.12168254318113 0.913684959648176 1.03798012854792 0.0497029788935759 0.127416995259215
MIR10397 1.19732976633636 -0.0157815297821412 0.597703433307463 0.955010196209204 0.974490796881381
MARCHF6 4519.30574518608 0.20594567823095 0.201040596931039 0.290041211626542 0.456047250329362
CMBL 10.4182371230899 1.55897834082938 0.703744475940421 0.0034698424432451 0.0157642758716177
CCT5 795.554590772395 0.0693123299128066 0.1996181845413 0.717657947891709 0.82497833930006
ATPSCKMT 50.9077148396566 0.0865993639171867 0.299234678437025 0.74765448850414 0.84618512749449
SNHG18 0.977362453036318 -0.13924323903831 0.642683057047001 0.61898513809358 0.751833606811593
SEMA5A 17.1366147077131 0.163099811091457 0.367542657869527 0.599106169982413 0.73694502122883
MIR4458HG 9.26467615319993 0.374162613228378 0.38082991262553 0.243895019005586 0.40560116427051
FASTKD3 78.5911349228852 0.134943813088068 0.270812590043698 0.588345688652251 0.729327140242431
RN7SKP79 0.889992337610317 0.285999270078687 0.752936004981212 0.147233167110219 0.283196507070527
TENT4A 2999.26524866674 0.701353432058413 0.2151153386342 0.000635200778510882 0.00393281207017981
LINC02102 4.30903097392922 0.751040507891611 0.717261538587459 0.085963186454179 0.191676874952604
SRD5A1 185.266685258217 -0.275823993963328 0.289198748455072 0.287429550245723 0.4533218044855
NSUN2 1109.72286958769 -0.00588891661855683 0.121471533409226 0.960036513583942 0.977701507428711
ICE1 1512.38329556019 0.364796122539296 0.164012333493679 0.0219795142369668 0.0678982817929304
ALG3P1 1.50282203704658 1.90134341084583 1.18380162807694 0.00771366047079643 0.0300438348855428
ADAMTS16 1.21708115758944 -1.79053180380945 2.93206925732257 0.0211838609077624 0.0659335536123958
MRPL36 67.9534274630365 0.124771481072468 0.281300621942946 0.629208041952257 0.759440524107561
PDCD6P1 65.8345844263138 -0.69327031272401 0.324011062370363 0.0155663350468973 0.0519559109611098
SDHAP3 166.1360016384 -0.302084570353608 0.296581743907968 0.255183359410264 0.418421855803434
MIR6075 20.5860823255712 1.41759402673415 0.556102906412258 0.00190658035213589 0.00969115546579744
TERT 1.72979166187314 -0.874950665420815 1.02981855128949 0.0615449134770051 0.149832394034998
TRIP13 9.76196688392342 0.25745996805828 0.391628694965459 0.430047476817075 0.594345963315633
BRD9 1211.52249042579 0.208070487716355 0.156587995669176 0.172627274936202 0.316954521261044
ZDHHC11 73.9198449013374 0.105574129250519 0.304123029441887 0.700304983068248 0.813111027661482
BRD9P2 5.21316227751491 -0.000582791163969182 0.443977964306315 0.997889162018588 0.998633347598109
ZDHHC11B 110.253733353663 0.15451811488947 0.390789020656436 0.633636596600203 0.763070967588135
TPPP 43.8236023454645 0.595954703630335 0.392652514231187 0.0731520857884665 0.170223618893822
SLC9A3.AS1 84.3600839769657 -0.54570592954734 0.404325444113471 0.0970545308541006 0.209271738192361
EXOC3 1292.12762873634 -0.0251762765809274 0.155520056780743 0.867001318397587 0.922848377370273
EXOC3.AS1 8.27778186907689 0.204168109014252 0.394331331859052 0.53545055008706 0.686360561787316
PDCD6 319.302561707276 -0.197904196701647 0.218368261131817 0.337551829031488 0.505414566556153
PDCD6.DT 3.17110464170064 0.629381076441673 0.563485562805854 0.109841439149889 0.229443296645794
SDHA 1458.93453556102 0.355275166806811 0.212678456239101 0.0792360167653783 0.180744761949572
CCDC127 106.178166030969 0.169706512968213 0.25053387410393 0.468546586947232 0.627926529996959
LRRC14B 0.988454412048026 0.654281211669098 1.10952000367657 0.0515797726861422 0.131033037676228
PLEKHG4B 2.61388981311657 0.0494147633480772 0.55361757634412 0.877872254328115 0.929488043159903
LINC02515 1.40985161988293 0.606640856291536 0.991342573780288 0.0707923013426441 0.166040263056849
FAT1 3.49636985349235 0.607340048706075 0.745453622316983 0.129183237579835 0.258201128174287
F11 1.54211708476022 -0.228056975991016 0.601227796318715 0.479914287097348 0.638425589906427
KLKB1 27.6754780483863 -0.207570757915745 0.28709773222996 0.424888136672827 0.589378787725129
CYP4V2 216.809765925703 -0.32115958389913 0.291221549323423 0.218047714099242 0.374849345414613
FLJ38576 4.53547329571064 0.00228643346734055 0.535475306717855 0.995283649343388 0.997245113980712
RPSAP70 1.58793054991393 0.0356398327000874 0.661695512277128 0.825082197902084 0.89754426086159
FAM149A 3.16604787311881 0.312801677242074 0.587094515162091 0.382131253470496 0.549651520716625
TLR3 29.6505287524199 0.524882080964861 0.414279861526109 0.121287821649292 0.246910898556786
SORBS2 7.44642494630007 -0.205526013332456 0.468898360818868 0.54742948751286 0.696213115532644
CCDC110 1.07016182514062 -0.241059448759607 0.655466945401202 0.435552599164125 0.599021824542407
C4orf47 36.6223403565483 0.535269645990252 0.324406901753695 0.061800414017197 0.150353956292451
UFSP2 89.964359605582 0.2488422653097 0.195462039502601 0.183775674051663 0.331819554178188
ANKRD37 7.7323391526819 0.402129335578507 0.416895488316791 0.232340652058219 0.392548754295269
LRP2BP 195.283480958457 0.487535150229441 0.217676246954241 0.0183560980531725 0.0589281961289952
SNX25 323.853645113305 0.529245483913033 0.26075410575884 0.028818601699538 0.0842063980694064
CFAP97 375.404652895368 -0.140770694827358 0.280871704246331 0.579599825542461 0.722470510628931
SLC25A4 81.864353158947 -0.611649457735034 0.242062346966626 0.00687152626501981 0.0273385454423773
LINC01093 2.43162305055052 -0.29395667718859 0.696250903126669 0.28207562361016 0.447917736253874
MIR3945 3.66518536262368 -0.25300079503201 0.67068493639307 0.342175724861124 0.509928132032303
MIR3945HG 19.8648921358956 -0.167564798209993 0.526499208182714 0.619073180859487 0.751885253708947
SLED1 188.552534608545 -0.310989935220429 0.437723457271476 0.354631957345016 0.522225774718897
ACSL1 6803.41932188628 -0.0507126136201169 0.392002053729844 0.868299400134403 0.923780304916945
CENPU 48.0519199694272 0.028359235083955 0.327366578594069 0.922506623810547 0.954871445942246
PRIMPOL 81.9211540669735 0.172209710844811 0.342893516925994 0.565108725675158 0.711126861262321
CASP3 601.631540060077 -0.228288898443353 0.248129922305355 0.319979591914926 0.48655402400992
LINC02365 1.2480044357965 0.183622851547051 0.615901453281724 0.536934672836726 0.687626138923115
LINC02427 2.423640883783 0.192204582392171 0.554179427677699 0.569074377110283 0.713898205794744
IRF2 408.497315471946 0.707734265062823 0.325216313931682 0.0150186440827785 0.0505757234962576
LINC02362 13.1954844811324 -0.0648398830210297 0.354278946232508 0.829642609016227 0.900194114789747
LINC02363 7.19818268270073 -0.140811271033063 0.472232675504181 0.679311967712123 0.797194265028169
MYL12BP2 2.92359197328707 0.75331395818121 0.746973340178238 0.0862851287729169 0.192172522945549
STOX2 9.12038202551724 -1.05736026680214 0.851850587015967 0.0301999881265885 0.0872976517814992
RNU6.1053P 6.85690054628387 -0.0125460384698329 0.391844838711032 0.968207069406651 0.981513665287558
RNU6.335P 1.08400288556223 0.38927566518922 0.692846911626302 0.245735683736467 0.40773174847045
TRAPPC11 730.706466586305 0.564800162499997 0.193041278838938 0.00228957225071844 0.0112608838121949
RNU6.479P 2.41572391772463 -0.106973719228831 0.509872972668619 0.754842906016995 0.85059407305518
RWDD4 116.75718068521 -0.69834373921361 0.26489865757563 0.00407382909621323 0.0179749763563472
ING2 137.29898048104 -1.28162719457355 0.432848039135775 0.000484314199615331 0.00313256716922792
ING2.DT 1.99237529735458 -0.158815695910964 0.541720783705422 0.642282063389828 0.769527619325281
VTI1BP2 1.78598294909715 0.285580009922757 0.592019768757473 0.41011126446073 0.575324208395821
CDKN2AIP 536.753851724538 -0.269236897955107 0.275738677604622 0.282344591197027 0.448167646384145
CLDN24 1.68710005303107 -0.0108721995464087 0.604783294574043 0.967933153186572 0.981407258219012
WWC2 94.8714070835026 0.188639585217081 0.265562174344015 0.440354566419794 0.603424315599194
WWC2.AS2 1.44989814187174 0.0652320033909841 0.59694428517554 0.821300353045641 0.894877177995545
DCTD 626.237267495916 -0.292903960255115 0.158613063442903 0.0567021352553365 0.140818139378867
AGA.DT 50.8273730833495 -0.755737086860579 0.316096909918746 0.00694903535723597 0.0275766583735511
AGA 172.655204694932 -0.396556615133406 0.170531852771315 0.0158203612380928 0.0525862591138656
NEIL3 16.6778955460178 2.94287035668639 0.613917659532614 1.70443632932073e-07 3.72623870316098e-06
VEGFC 18.514240670576 3.53706656834409 0.605813961597386 5.7021093193546e-10 2.79505636636167e-08
SPCS3 2457.6300285299 -0.229196626438073 0.260097638643231 0.338021386032168 0.505840477885909
WDR17 37.9448089513459 -1.22492287740219 0.448868619296861 0.000966800924169874 0.00557242335992665
GPM6A.DT 1.19966174122827 0.513272143532657 0.896224280443482 0.0607642092549674 0.148361306983705
GPM6A 5.2237061139127 -0.0415288503331604 0.528271542312955 0.898443171286982 0.941435966300585
GLRA3 1.47142832720465 -0.00922660127299819 0.581461122206322 0.974893259595907 0.984956115153386
HPGD 200.765860887947 -0.0916462853831117 0.302582433530891 0.733336913810217 0.836492309804809
CEP44 216.45672916136 0.181590539490047 0.228987295907481 0.400001115272588 0.566764719830566
FBXO8 181.155011653295 0.357669787264016 0.142578995095809 0.0102561913408168 0.0375705186147682
RANP6 2.88581836855345 0.0597818183540621 0.525743099596576 0.861684362923577 0.920210927670187
MORF4 9.51759809408129 -0.956412658243159 0.497592195389366 0.0156097499781571 0.0520504936529065
RPL5P11 4.17226798925539 -0.0387036436462261 0.444442681769253 0.907771556805515 0.946159798564108
SCRG1 8.3280884545368 1.44853578854527 0.722123265652262 0.0066082753066034 0.0264839807063178
SAP30 117.60825628899 -0.394028202538641 0.369793782514293 0.202110281689637 0.355301944218306
SAP30.DT 13.4040456034606 -0.39154213495843 0.369648719934454 0.208256570410646 0.362868027601621
HMGB2 1435.39419073382 -0.85199439965774 0.34118506043679 0.00413613048030917 0.0181833202640608
GALNT7 363.495567568169 0.685976569751972 0.326815572161702 0.0187178393048819 0.0598259360940539
GALNT7.DT 25.1076173271603 0.503098672446447 0.318694234768927 0.073436956644791 0.170648813041113
GALNTL6 2.22418960362626 -0.0431875011262751 0.602730962921391 0.87576799226227 0.928247835103159
HSP90AA6P 0.9633931479067 -0.134183322363895 0.610263534914206 0.638155127690733 0.766360350828905
MFAP3L 630.069412946125 2.55208244773579 0.427511187308693 3.1920472510927e-10 1.68695455181557e-08
PTGES3P3 3.52930497565938 -0.272699677011891 0.529592069430706 0.44694487086167 0.608821701813139
HPF1 47.119165284345 0.0904844785040987 0.288744192100146 0.730622569165236 0.834368152083118
CLCN3 625.127386964717 0.901972037093318 0.339903148145102 0.00306867537306228 0.0143043456302532
NEK1 233.144455354052 -0.294909812381183 0.259517048777741 0.214855840514376 0.371180161513964
RPL6P12 1.27209677635525 5.76408177290918 3.01913022739803 0.00378096395336024 0.0169280020373462
SH3RF1 81.6956100840115 0.888232654314638 0.432240343813346 0.0141909532871156 0.048355333170081
RNY4P17 1.2313221923611 0.0564886785814339 0.599634989000846 0.842875030709075 0.908984506775937
CBR4 185.576199568907 -0.73627725091082 0.292764803079582 0.0050960836130145 0.0215452678297666
PALLD 130.368536310836 -0.411737278937049 0.29096162693807 0.113802686992553 0.235512527738659
DDX60L 3068.59587728899 1.45564956466592 0.461496452310536 0.00030318196045281 0.00211762428735442
DDX60 1000.62702320055 2.2670464999382 0.396342613857312 1.54549190641003e-09 6.49760462652615e-08
ANXA10 4.02592737254184 1.82960546584088 0.946390756191212 0.00481911965901898 0.0206226324056761
SPOCK3 2.87935412397467 -0.371878182250432 0.56614437657052 0.312112685465224 0.478467308330725
HADHAP1 0.884082354526017 -0.0909158830632844 0.61881506093764 0.740254608868966 0.841310369052471
MSMO1 168.953638999054 0.529443595852432 0.333233990905524 0.0719782413501132 0.168136372731721
GK3P 43.5909475268733 3.2061252056337 0.613796968187104 1.99015474583527e-08 5.74752484193536e-07
RNU4.87P 4.68964234446131 2.41613788069252 1.29216105003074 0.00429467269453815 0.0187930613386695
KLHL2 797.420515585208 0.228190266615347 0.204236740002997 0.242382039421522 0.403699234026612
TMEM192 211.842018750186 0.175495534250298 0.178747704864017 0.30863600911453 0.475001790303544
RPL21P51 4.57430620984819 -0.122807281178568 0.490907970690774 0.725759722947688 0.831275688326209
FAM218A 4.34064622988822 0.0175421415635638 0.45757817663817 0.959747812775088 0.977565664628148
TRIM61 6.98665371085438 0.287140133391416 0.407757281947997 0.390540794527255 0.558140129928041
NACA3P 19.0550694485083 -0.862271531394113 0.531176011825886 0.0301044583254819 0.0870906004911586
RPL26P16 1.02501938887471 0.0830973812184087 0.60604978163069 0.774560297381593 0.863327968391976
ANP32C 1.0700278376589 -0.257450853428553 0.647271435087908 0.426829081895475 0.591114746509494
YWHAQP4 2.11433656746825 0.405649285717251 0.56566700296726 0.272539916714861 0.437786014637788
MARCHF1 1180.95303840614 0.771216060785686 0.368513522676789 0.016430687855662 0.0541301533906694
TMA16 58.7799096193064 -0.13823787172921 0.283985209187008 0.589220711991482 0.729709681719007
TKTL2 13.676446729004 1.27508421653725 0.399481062368894 0.000270933864259518 0.00193503957544645
NAF1 294.587845397441 0.00826313302660893 0.169434211285494 0.960657428770355 0.978217371277916
RAPGEF2 2181.32880726718 -0.81948332966608 0.28063403562941 0.00129555196609629 0.0070809341165034
PSME2P3 1.07534102646205 0.103791808038947 0.606829938096381 0.721210594707374 0.827756111099383
C4orf45 8.32388500572201 1.56501845189003 0.657068710834746 0.0021711285591801 0.0107679701816686
RNU6.128P 1.02732630121742 3.31019533604705 2.12127198922325 0.00763230111439698 0.0297959583862405
FNIP2 805.319997891299 1.17903523893942 0.360285721101068 0.000290019999082921 0.00204266018683982
PPID 215.895770868727 -0.549978004644928 0.225882749898415 0.00934922116875092 0.0348733446837114
ETFDH 182.01260362523 -0.162042676290962 0.124914921581708 0.185586422704175 0.334401250569413
C4orf46 176.069022567071 -1.65020146183812 0.272000598901885 1.70910411473456e-10 1.01258629149938e-08
AIDAP2 7.89774489722995 0.150152178095458 0.42953836009431 0.649706663439853 0.775405998259748
TMEM144 58.6187210365059 0.066267247732746 0.335674039422636 0.821106307046631 0.894822096837319
NUDT19P5 2.30952772372543 2.17102846842379 1.24710388868486 0.00593003281875752 0.0243185851591966
GASK1B.AS1 67.0937754272253 0.15601955369877 0.374826087169248 0.620832254375604 0.752905904762825
GASK1B 466.602458440531 0.479937524092928 0.428609887200524 0.167720300999012 0.310474277768028
GLRB 1.2626199380077 0.822190378845253 1.45037966682086 0.0283532677440991 0.0831133198473444
PDGFC 103.437088473499 1.54772415681834 0.39978997278455 1.97340523534338e-05 0.000217452546648574
GUCY1B1 287.67668469452 1.9469507614474 0.378603449253099 4.20099692611068e-08 1.10520090010387e-06
GUCY1A1 302.257303116711 2.47215742747126 0.475321407571771 2.67778180596469e-08 7.42803226098361e-07
MAP9 76.482875002357 -1.2473791402473 0.284394113366856 2.39162030966174e-06 3.53998667635918e-05
RNU6.1285P 7.08984794938559 0.0743653319150496 0.419685316927105 0.819861325834772 0.894044707970859
PLRG1 338.741383644982 0.406396834351956 0.164444352284532 0.0109125795744862 0.039290743113705
SFRP2 2.81953678916886 1.6473449658766 1.10213350827671 0.0103278369499008 0.0377570520733664
RNF175 55.9393102323318 0.406490920034141 0.32899147917417 0.161213609305422 0.301699360266662
TLR2 4197.46941293899 0.392992105958234 0.370986538725195 0.215790811465156 0.372286830827908
WDR45P1 10.7800977855075 0.277689838413665 0.439612404290903 0.415372482735018 0.580692749555759
TMEM131L 2092.42973794394 0.060234542952385 0.177972059861431 0.727217868305972 0.831812747182816
MND1 5.37717777243925 0.198757391101099 0.463816523466207 0.56723224980446 0.71270455849137
ANXA2P1 3.45452696752005 -0.166194398666946 0.520995743851629 0.621207335876937 0.753235428560266
TRIM2 31.8331504382171 -0.0195834457435441 0.294917528393781 0.940598371139985 0.965449158296843
FAM192BP 8.90446776191247 -0.382838984496422 0.467540197624027 0.280121486582433 0.4460642391773
FHDC1 15.1763280831344 -0.790665215366065 0.461822045528169 0.0299136557251375 0.0866073819974779
NSA2P6 6.03612761264745 2.20108980696332 0.909551100850748 0.00138575917524196 0.00746770589166676
ARFIP1 97.2214612236434 -0.0382156956506181 0.252356750154806 0.868849331320265 0.92389390761634
TIGD4 1.55325739442136 -0.243655178443397 0.645947809533329 0.375257009892546 0.542727490756207
TMEM154 1279.78495542989 -0.0660400427011359 0.299259518032545 0.803520272698176 0.883475617964504
RPS14P6 6.8912566126577 0.544962263775135 0.517851561037193 0.142982596177154 0.277634382949191
RPS3AP18 4.82404517734566 -0.446551673150799 0.538820511108934 0.225614922851365 0.384502139333998
MIR4453HG 45.0128599065607 0.331899120706194 0.227797013784093 0.124222966712907 0.250901930735179
MIR3140 8.90422045418221 3.61037957472978 0.727873738540312 6.46087094638153e-08 1.60691195255737e-06
FBXW7.AS1 4.80528759359245 0.892600050584103 0.700133980897037 0.0477687384982554 0.123505230520685
FBXW7 3137.24803669238 1.21023728575756 0.357536986150618 0.000187942298558935 0.00142914592385929
LINC02273 38.4941143947316 1.04903559960837 0.319237245542739 0.000334820248908772 0.00229889058383177
GATB 60.356973054027 -0.0582334049236208 0.242308766312484 0.796411535317488 0.878995809022159
FHIP1A 54.363406623237 0.143023974989683 0.295494234537111 0.593141197507228 0.732199483901921
FHIP1A.DT 5.70855025705405 0.119094337302962 0.480595977860088 0.729848905805062 0.833718739370595
ZBTB8OSP1 3.16426268472228 3.77823282440925 1.07158340524917 2.86736303259873e-05 0.000295969266377118
MAB21L2 38.6732077208889 5.97233367165612 0.740881337762965 1.61035744615244e-16 6.40102445232447e-14
LRBA 2093.92771220665 1.61525154241895 0.243183061841496 6.2438794825856e-12 5.96085996717408e-10
DCLK2 14.9883818338448 0.874690157041855 0.324554476687051 0.00266515599188374 0.0127386891864866
NR3C2 343.821820462616 0.302389193949061 0.237010991118214 0.174502528068525 0.319592382393742
